,is_canceled,lead_time,arrival_date_year,arrival_date_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests,total_nights,long_stay_flag,total_guests,guests_per_night,special_requests_per_guest,has_special_request,country_encoded,non_refund,reservation_match,is_resort,meal_encoded,market_segment_encoded,customer_type_encoded,distribution_channel_encoded
34786,1,92,2015,9,0,1,2,0.0,0,0,0,0,0,0,170.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,6,3,3
34787,0,270,2016,4,0,4,1,0.0,0,0,0,0,1,187,70.0,0,0,4,0,1.0,0.25,0.0,0,69,0,1,0,1,4,1,3
34788,0,41,2017,3,2,6,2,0.0,0,0,0,0,0,0,67.0,1,1,8,1,2.0,0.25,0.5,1,50,0,0,1,1,5,3,3
34789,1,126,2016,4,0,3,2,0.0,0,0,0,0,0,39,65.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
34790,0,211,2016,5,1,1,1,0.0,0,0,0,0,1,0,54.5,0,0,2,0,1.0,0.5,0.0,0,38,0,0,1,2,6,1,3
34791,1,67,2017,7,4,5,1,0.0,0,0,0,0,0,0,103.68,0,0,9,1,1.0,0.1111111111111111,0.0,0,121,0,1,0,0,5,3,3
34792,0,95,2016,5,2,0,1,0.0,0,0,0,0,1,0,57.5,0,0,2,0,1.0,0.5,0.0,0,70,0,1,0,1,6,1,3
34793,1,147,2016,4,1,3,0,2.0,0,0,0,0,2,0,6.0,0,1,4,0,2.0,0.5,0.5,1,121,0,1,0,1,5,1,3
34794,0,2,2015,12,0,4,2,0.0,0,0,0,0,0,0,54.0,1,0,4,0,2.0,0.5,0.0,0,121,0,1,1,1,1,3,0
34795,0,12,2017,5,2,3,2,0.0,0,0,0,0,0,0,166.0,0,1,5,0,2.0,0.4,0.5,1,50,0,1,0,1,5,3,3
34796,0,151,2016,5,2,5,2,0.0,0,0,0,0,0,0,63.0,0,1,7,0,2.0,0.2857142857142857,0.5,1,49,0,1,1,1,4,3,3
34797,1,188,2016,6,0,2,1,0.0,0,0,0,0,0,39,130.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,1,4,3,3
34798,0,123,2016,6,4,10,2,0.0,0,0,0,0,0,0,87.0,0,0,14,1,2.0,0.14285714285714285,0.0,0,38,0,1,1,2,4,2,3
34799,0,29,2017,3,0,2,1,0.0,0,1,0,10,0,0,38.5,1,0,2,0,1.0,0.5,0.0,0,121,0,1,1,1,2,3,1
34800,0,169,2016,9,1,3,1,0.0,0,0,0,0,0,0,76.5,0,0,4,0,1.0,0.25,0.0,0,38,0,1,0,1,4,3,3
34801,0,0,2015,12,2,2,2,0.0,0,0,0,0,1,0,87.0,0,1,4,0,2.0,0.5,0.5,1,21,0,1,0,1,1,1,0
34802,0,69,2015,9,0,2,2,0.0,0,0,0,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,121,0,0,0,1,6,1,3
34803,0,251,2017,6,1,3,2,0.0,0,0,0,0,4,0,108.0,0,0,4,0,2.0,0.5,0.0,0,30,0,0,1,2,6,1,3
34804,0,0,2015,7,2,5,2,0.0,0,0,0,0,4,0,0.0,0,0,7,0,2.0,0.2857142857142857,0.0,0,121,0,0,0,0,1,3,0
34805,1,164,2016,7,4,10,2,0.0,0,0,0,0,0,0,105.4,0,1,14,1,2.0,0.14285714285714285,0.5,1,121,0,1,1,2,4,2,3
34806,0,0,2016,6,1,0,2,0.0,0,0,0,0,0,0,159.0,1,0,1,0,2.0,2.0,0.0,0,149,0,1,1,1,1,3,0
34807,0,124,2016,9,2,1,2,0.0,0,0,0,0,0,0,163.8,0,4,3,0,2.0,0.6666666666666666,2.0,1,12,0,1,0,2,5,3,3
34808,1,73,2017,4,1,3,2,0.0,0,0,0,0,0,0,105.0,0,0,4,0,2.0,0.5,0.0,0,121,1,1,0,1,6,3,3
34809,0,0,2015,8,1,0,2,0.0,0,0,0,0,0,0,0.0,0,0,1,0,2.0,2.0,0.0,0,121,0,0,0,1,0,3,0
34810,0,3,2016,1,3,8,1,0.0,0,1,0,1,5,0,38.0,0,0,11,1,1.0,0.09090909090909091,0.0,0,121,0,0,1,1,1,3,0
34811,0,8,2017,2,1,0,2,0.0,0,0,0,0,0,0,60.0,0,1,1,0,2.0,2.0,0.5,1,121,0,0,1,1,5,3,3
34812,0,0,2015,10,0,2,2,0.0,0,0,0,0,0,0,138.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,1,6,1,3
34813,1,56,2017,3,0,3,2,0.0,0,0,0,0,0,0,85.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,4,3,3
34814,0,2,2017,6,0,1,2,0.0,0,0,0,0,0,0,115.0,0,0,1,0,2.0,2.0,0.0,0,46,0,1,1,1,1,3,0
34815,0,12,2016,2,1,3,2,0.0,0,0,0,0,0,0,91.0,0,1,4,0,2.0,0.5,0.5,1,25,0,1,0,1,5,1,3
34816,0,108,2017,8,1,3,2,0.0,0,0,0,0,0,0,155.0,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,5,1,3
34817,1,102,2016,2,1,1,2,0.0,0,0,1,0,1,0,90.0,0,1,2,0,2.0,1.0,0.5,1,121,0,1,0,1,5,2,3
34818,0,17,2017,2,1,2,2,0.0,0,0,0,0,0,0,69.3,0,1,3,0,2.0,0.6666666666666666,0.5,1,119,0,1,1,2,5,3,3
34819,1,183,2016,8,0,3,2,0.0,0,0,0,0,0,0,112.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,0,1,4,1,3
34820,0,90,2016,12,1,3,2,0.0,0,0,0,0,0,0,64.8,0,2,4,0,2.0,0.5,1.0,1,109,0,1,1,2,5,3,3
34821,1,55,2016,4,0,1,2,0.0,0,0,0,0,0,0,104.0,0,0,1,0,2.0,2.0,0.0,0,121,0,1,0,2,4,1,3
34822,0,222,2017,7,0,2,2,0.0,0,0,0,0,0,0,90.0,0,0,2,0,2.0,1.0,0.0,0,53,0,1,0,1,4,3,3
34823,1,254,2016,9,1,1,2,0.0,0,0,0,0,0,0,96.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,2,6,3,3
34824,0,5,2016,10,2,2,2,0.0,0,0,0,0,0,0,221.38,0,2,4,0,2.0,0.5,1.0,1,149,0,1,0,1,5,3,3
34825,0,144,2016,6,0,3,2,0.0,0,0,0,0,2,0,95.4,0,0,3,0,2.0,0.6666666666666666,0.0,0,66,0,1,0,0,5,3,3
34826,0,237,2017,3,4,10,2,0.0,0,0,0,0,0,0,71.0,0,0,14,1,2.0,0.14285714285714285,0.0,0,46,0,1,1,2,4,3,3
34827,0,323,2017,6,2,5,2,0.0,0,0,0,0,1,0,88.2,0,2,7,0,2.0,0.2857142857142857,1.0,1,53,0,1,1,1,5,3,3
34828,0,16,2015,9,2,3,1,0.0,0,0,0,0,0,0,170.0,0,0,5,0,1.0,0.2,0.0,0,49,0,1,0,1,6,1,3
34829,0,55,2016,6,2,0,3,0.0,0,0,0,0,0,0,148.8,1,2,2,0,3.0,1.5,0.6666666666666666,1,121,0,1,0,1,1,3,0
34830,0,51,2017,3,2,0,2,0.0,0,0,0,0,0,0,79.2,0,0,2,0,2.0,1.0,0.0,0,149,0,1,0,0,5,3,3
34831,0,142,2016,4,0,2,2,0.0,0,0,0,0,0,0,65.0,0,1,2,0,2.0,1.0,0.5,1,71,0,1,0,1,6,1,3
34832,0,200,2017,5,2,5,1,0.0,0,0,0,0,0,0,49.7,0,1,7,0,1.0,0.14285714285714285,1.0,1,38,0,1,1,2,4,3,3
34833,1,10,2016,1,0,1,1,0.0,0,0,0,0,0,0,72.9,0,0,1,0,1.0,1.0,0.0,0,121,0,1,0,1,5,3,3
34834,1,259,2015,9,0,3,1,0.0,0,0,1,0,0,0,33.3,0,0,3,0,1.0,0.3333333333333333,0.0,0,53,1,1,1,1,6,3,1
34835,0,6,2015,10,0,3,2,0.0,0,0,0,0,1,6,75.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,70,0,1,0,1,6,1,3
34836,0,47,2016,3,1,0,2,0.0,0,0,0,0,0,0,73.8,0,0,1,0,2.0,2.0,0.0,0,38,0,0,0,1,4,3,3
34837,0,16,2016,2,1,0,2,0.0,0,0,0,0,0,0,117.5,0,0,1,0,2.0,2.0,0.0,0,121,0,1,1,1,1,3,0
34838,0,105,2015,11,2,4,2,0.0,0,0,0,0,0,65,69.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,46,0,1,1,0,4,1,3
34839,0,29,2016,12,1,3,2,0.0,0,0,0,0,0,0,64.67,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,5,3,3
34840,1,294,2017,6,2,7,2,0.0,0,0,0,0,0,0,99.0,0,1,9,1,2.0,0.2222222222222222,0.5,1,110,0,1,0,0,5,3,3
34841,0,42,2016,2,1,2,2,0.0,0,0,0,0,0,0,71.6,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,5,3,3
34842,0,183,2016,4,1,1,1,0.0,0,0,0,0,1,0,54.5,0,0,2,0,1.0,0.5,0.0,0,38,0,1,1,2,6,1,3
34843,0,121,2017,6,0,4,3,0.0,0,0,0,0,0,0,162.0,0,1,4,0,3.0,0.75,0.3333333333333333,1,53,0,1,0,1,5,3,3
34844,0,0,2016,6,1,1,2,0.0,0,0,0,0,0,0,108.57,0,0,2,0,2.0,1.0,0.0,0,137,0,1,0,1,5,3,3
34845,0,2,2016,3,0,2,2,0.0,0,0,0,0,0,0,96.5,0,0,2,0,2.0,1.0,0.0,0,121,0,1,1,1,1,3,0
34846,0,20,2016,7,0,1,2,2.0,0,0,0,0,0,0,231.0,0,1,1,0,4.0,4.0,0.25,1,110,0,0,0,1,5,3,3
34847,0,70,2016,3,1,2,2,0.0,0,0,0,0,0,0,59.5,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,0,1,4,3,3
34848,0,0,2016,10,0,1,1,0.0,0,1,0,4,0,0,95.0,0,2,1,0,1.0,1.0,2.0,1,121,0,1,0,1,1,3,0
34849,0,1,2017,3,0,2,1,0.0,0,0,0,0,0,0,67.0,1,1,2,0,1.0,0.5,1.0,1,25,0,0,1,1,5,3,3
34850,1,192,2016,10,0,2,2,0.0,0,0,0,0,0,0,95.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,1,6,1,3
34851,1,134,2015,12,2,2,2,0.0,0,0,0,0,0,91,65.0,0,0,4,0,2.0,0.5,0.0,0,121,1,1,0,1,4,3,3
34852,1,153,2017,6,0,4,1,0.0,0,0,0,0,0,0,110.0,0,0,4,0,1.0,0.25,0.0,0,121,1,1,0,1,2,3,3
34853,0,3,2017,2,1,0,2,0.0,0,0,0,0,0,0,60.0,0,1,1,0,2.0,2.0,0.5,1,121,0,1,1,1,5,1,3
34854,0,0,2017,5,0,3,1,0.0,0,1,0,2,3,0,95.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,9,0,1,0,1,3,3,1
34855,0,0,2015,12,4,9,2,0.0,0,0,0,0,3,0,89.0,0,0,13,1,2.0,0.15384615384615385,0.0,0,21,0,1,0,1,1,3,0
34856,0,292,2016,7,0,2,1,0.0,0,0,0,0,1,0,90.0,0,0,2,0,1.0,0.5,0.0,0,38,0,1,0,2,4,1,3
34857,0,65,2016,7,1,2,2,0.0,0,0,0,0,0,0,192.67,0,1,3,0,2.0,0.6666666666666666,0.5,1,49,0,1,1,1,5,3,3
34858,1,22,2017,2,0,2,2,0.0,0,0,0,0,0,0,46.0,0,0,2,0,2.0,1.0,0.0,0,121,0,0,1,0,6,1,3
34859,0,1,2016,8,0,1,2,0.0,0,0,0,0,0,0,189.0,0,0,1,0,2.0,2.0,0.0,0,8,0,1,1,1,1,3,0
34860,0,16,2016,12,1,3,2,0.0,0,0,0,0,0,0,102.0,0,2,4,0,2.0,0.5,1.0,1,75,0,1,0,0,5,3,3
34861,0,0,2016,5,1,2,2,0.0,0,0,0,0,0,0,101.0,1,0,3,0,2.0,0.6666666666666666,0.0,0,4,0,0,1,1,5,3,3
34862,0,77,2017,7,0,3,3,1.0,0,0,0,0,0,0,329.0,1,0,3,0,4.0,1.3333333333333333,0.0,0,69,0,1,1,1,5,3,3
34863,0,208,2017,6,1,3,2,0.0,0,0,0,0,0,0,101.38,0,1,4,0,2.0,0.5,0.5,1,12,0,1,0,1,5,3,3
34864,0,229,2017,8,4,5,2,0.0,0,0,0,0,0,0,131.4,0,0,9,1,2.0,0.2222222222222222,0.0,0,53,0,1,1,1,4,3,3
34865,0,46,2017,2,2,1,2,0.0,0,0,0,0,0,0,79.2,0,1,3,0,2.0,0.6666666666666666,0.5,1,50,0,1,0,1,1,3,0
34866,0,74,2015,9,0,2,1,0.0,0,0,0,0,0,0,0.0,0,0,2,0,1.0,0.5,0.0,0,121,0,0,0,2,4,1,3
34867,1,105,2016,4,0,1,2,0.0,0,0,0,0,0,0,75.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,4,3,3
34868,1,37,2016,3,1,3,2,0.0,0,0,0,0,0,0,95.4,0,1,4,0,2.0,0.5,0.5,1,50,0,1,0,1,5,3,3
34869,1,127,2015,8,4,10,1,0.0,0,0,0,0,1,0,120.0,0,1,14,1,1.0,0.07142857142857142,1.0,1,121,0,1,1,2,4,1,3
34870,0,9,2016,2,0,2,2,0.0,0,0,0,0,1,0,58.0,0,1,2,0,2.0,1.0,0.5,1,121,0,0,1,1,5,3,3
34871,0,84,2017,3,0,3,2,0.0,0,0,0,0,0,0,97.2,0,2,3,0,2.0,0.6666666666666666,1.0,1,53,0,1,0,1,5,3,3
34872,0,128,2017,6,0,2,2,0.0,0,0,0,0,0,0,99.0,0,2,2,0,2.0,1.0,1.0,1,121,0,1,1,1,1,3,0
34873,0,219,2015,9,1,2,1,0.0,0,0,0,0,0,0,76.67,0,1,3,0,1.0,0.3333333333333333,1.0,1,137,0,1,0,1,4,1,3
34874,0,13,2015,12,2,0,2,1.0,0,0,0,0,1,0,64.0,0,1,2,0,3.0,1.5,0.3333333333333333,1,46,0,1,0,1,4,3,3
34875,0,186,2016,7,2,3,2,1.0,0,0,0,0,0,0,111.76,0,1,5,0,3.0,0.6,0.3333333333333333,1,53,0,1,0,1,5,3,3
34876,1,342,2015,9,2,4,2,0.0,0,0,1,0,0,0,170.0,0,0,6,0,2.0,0.3333333333333333,0.0,0,121,1,1,0,1,6,3,3
34877,0,16,2016,12,0,1,1,0.0,0,0,0,0,0,0,65.0,0,0,1,0,1.0,1.0,0.0,0,53,0,0,1,1,5,1,3
34878,1,180,2015,10,0,1,2,0.0,0,0,0,0,0,0,70.0,0,0,1,0,2.0,2.0,0.0,0,121,1,1,0,1,4,3,3
34879,0,202,2017,8,3,6,2,2.0,0,0,0,0,1,0,196.5,1,0,9,1,4.0,0.4444444444444444,0.0,0,121,0,1,1,2,5,3,3
34880,0,61,2015,11,0,4,2,0.0,0,0,0,0,3,0,48.0,0,0,4,0,2.0,0.5,0.0,0,121,0,0,1,1,2,2,1
34881,0,101,2016,6,1,1,2,0.0,0,0,0,0,0,0,105.3,0,1,2,0,2.0,1.0,0.5,1,66,0,1,0,1,5,3,3
34882,1,107,2015,12,2,2,2,0.0,0,0,0,0,0,0,55.63,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,1,5,3,3
34883,0,256,2016,10,2,3,2,0.0,0,0,0,0,0,0,100.75,0,0,5,0,2.0,0.4,0.0,0,38,0,1,0,1,5,1,3
34884,0,186,2017,2,6,15,1,0.0,0,0,0,0,0,0,38.55,0,1,21,1,1.0,0.047619047619047616,1.0,1,121,0,1,1,2,4,3,3
34885,0,78,2015,8,2,5,2,0.0,0,0,0,0,0,0,101.65,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,1,4,3,3
34886,1,135,2017,4,1,2,2,0.0,0,0,0,0,0,0,90.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,121,1,1,0,1,6,3,3
34887,1,208,2017,1,1,0,2,0.0,0,0,0,0,0,0,84.6,0,0,1,0,2.0,2.0,0.0,0,8,0,1,0,1,5,3,3
34888,0,14,2016,7,0,2,2,0.0,0,0,0,0,0,0,86.85,0,2,2,0,2.0,1.0,1.0,1,38,0,1,0,1,5,2,3
34889,0,21,2015,11,2,5,2,0.0,0,0,0,0,0,0,69.43,0,0,7,0,2.0,0.2857142857142857,0.0,0,49,0,1,1,1,5,3,3
34890,0,48,2015,10,2,3,2,0.0,0,0,0,0,1,0,86.0,0,1,5,0,2.0,0.4,0.5,1,12,0,0,1,2,5,3,3
34891,0,1,2015,11,0,2,1,0.0,0,1,0,1,0,0,40.0,0,1,2,0,1.0,0.5,1.0,1,121,0,0,0,1,2,3,1
34892,0,219,2016,10,2,2,2,0.0,0,0,0,0,0,0,81.0,0,0,4,0,2.0,0.5,0.0,0,71,0,0,1,2,6,1,1
34893,0,19,2016,5,1,2,2,0.0,0,0,0,0,0,0,130.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,20,0,1,0,1,5,1,3
34894,0,301,2017,7,4,13,2,0.0,0,0,0,0,0,0,179.06,0,2,17,1,2.0,0.11764705882352941,1.0,1,38,0,1,1,2,5,1,3
34895,0,5,2016,5,0,2,2,0.0,0,0,0,0,0,0,110.0,0,1,2,0,2.0,1.0,0.5,1,4,0,1,0,1,2,1,1
34896,0,1,2015,8,1,2,2,0.0,0,0,0,0,0,0,106.0,0,2,3,0,2.0,0.6666666666666666,1.0,1,50,0,1,0,1,5,2,3
34897,0,209,2017,3,2,4,2,0.0,0,0,0,0,0,0,90.93,0,1,6,0,2.0,0.3333333333333333,0.5,1,50,0,1,0,0,5,3,3
34898,1,167,2016,10,2,2,2,0.0,0,0,0,0,0,0,122.4,0,0,4,0,2.0,0.5,0.0,0,12,0,1,0,1,5,3,3
34899,1,106,2017,8,2,1,2,0.0,0,0,0,0,0,0,125.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,50,0,1,0,0,5,3,3
34900,0,70,2016,8,0,2,2,0.0,0,1,0,5,1,0,125.0,0,0,2,0,2.0,1.0,0.0,0,120,0,1,1,1,2,3,1
34901,0,287,2016,10,1,4,2,0.0,0,0,0,0,0,0,90.95,0,1,5,0,2.0,0.4,0.5,1,38,0,1,0,1,5,3,3
34902,0,107,2016,6,2,4,2,0.0,0,0,0,0,0,0,82.0,0,2,6,0,2.0,0.3333333333333333,1.0,1,66,0,1,1,1,5,3,3
34903,0,0,2016,11,0,1,1,0.0,0,1,1,21,0,0,30.0,0,0,1,0,1.0,1.0,0.0,0,121,0,0,1,1,2,3,1
34904,0,54,2016,4,2,5,2,0.0,0,0,0,0,0,0,114.63,0,0,7,0,2.0,0.2857142857142857,0.0,0,25,0,1,0,1,5,3,3
34905,0,78,2017,3,2,5,2,0.0,0,0,0,0,0,0,92.65,0,0,7,0,2.0,0.2857142857142857,0.0,0,50,0,1,0,1,4,3,3
34906,1,173,2017,6,2,2,2,0.0,0,0,0,0,0,0,120.0,0,0,4,0,2.0,0.5,0.0,0,121,1,1,0,1,6,3,3
34907,0,275,2017,1,0,1,1,0.0,0,0,0,0,4,0,67.15,0,0,1,0,1.0,1.0,0.0,0,130,0,1,0,1,1,3,0
34908,1,198,2015,12,2,1,2,0.0,0,0,0,0,0,0,90.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,46,1,1,0,2,6,3,3
34909,0,32,2015,11,0,2,1,0.0,0,0,0,0,0,0,73.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,0,1,4,1,3
34910,1,36,2016,6,2,0,3,0.0,0,0,0,0,1,0,145.8,0,0,2,0,3.0,1.5,0.0,0,49,0,1,0,1,5,3,3
34911,0,69,2017,2,0,3,2,0.0,0,0,0,0,0,0,93.6,0,1,3,0,2.0,0.6666666666666666,0.5,1,53,0,1,0,1,5,3,3
34912,0,29,2016,3,1,2,2,0.0,0,0,0,0,0,0,89.93,0,0,3,0,2.0,0.6666666666666666,0.0,0,126,0,1,0,1,5,3,3
34913,0,41,2016,10,0,5,2,0.0,0,0,0,0,0,0,139.5,0,2,5,0,2.0,0.4,1.0,1,12,0,1,0,1,5,3,3
34914,0,34,2017,2,0,2,1,0.0,0,0,0,2,1,0,35.0,0,0,2,0,1.0,0.5,0.0,0,121,0,0,1,1,2,3,1
34915,0,91,2017,4,2,2,3,0.0,0,0,0,0,2,0,178.5,0,4,4,0,3.0,0.75,1.3333333333333333,1,38,0,1,0,1,5,3,3
34916,0,2,2016,6,2,3,2,1.0,1,0,0,0,2,0,161.1,0,0,5,0,4.0,0.8,0.0,0,25,0,1,1,1,1,3,0
34917,0,68,2016,12,1,2,2,0.0,0,0,0,0,0,0,70.0,1,0,3,0,2.0,0.6666666666666666,0.0,0,121,0,1,1,1,5,1,3
34918,0,24,2017,6,1,3,2,0.0,0,0,0,0,1,0,100.0,0,0,4,0,2.0,0.5,0.0,0,116,0,1,0,1,2,1,1
34919,0,65,2016,7,0,2,2,0.0,0,0,0,0,1,0,109.9,0,1,2,0,2.0,1.0,0.5,1,8,0,1,0,1,5,3,3
34920,0,129,2016,5,1,2,2,0.0,0,0,0,0,1,0,121.5,0,1,3,0,2.0,0.6666666666666666,0.5,1,38,0,1,0,1,5,3,3
34921,0,414,2017,7,0,2,2,0.0,0,0,0,0,0,0,122.4,0,1,2,0,2.0,1.0,0.5,1,38,0,1,0,2,6,1,3
34922,0,73,2016,6,0,1,2,0.0,0,0,0,0,2,0,116.0,0,0,1,0,2.0,2.0,0.0,0,50,0,0,1,1,5,3,3
34923,0,6,2017,2,1,0,1,0.0,0,0,0,0,0,0,113.0,0,0,1,0,1.0,1.0,0.0,0,46,0,1,0,1,1,3,0
34924,1,208,2015,7,0,1,2,0.0,0,0,1,0,0,0,76.5,0,0,1,0,2.0,2.0,0.0,0,121,0,1,0,1,5,1,3
34925,0,4,2016,2,0,1,2,0.0,0,0,0,0,0,0,95.0,0,2,1,0,2.0,2.0,1.0,1,121,0,1,0,1,1,3,0
34926,0,90,2016,4,2,3,2,0.0,0,0,0,0,0,0,90.95,0,1,5,0,2.0,0.4,0.5,1,38,0,1,0,1,5,3,3
34927,0,71,2016,4,2,2,2,0.0,0,0,0,0,0,0,93.08,0,1,4,0,2.0,0.5,0.5,1,38,0,1,0,1,5,3,3
34928,0,160,2015,8,3,7,2,0.0,0,0,0,0,0,0,87.75,0,0,10,1,2.0,0.2,0.0,0,66,0,1,1,1,4,3,3
34929,1,34,2016,4,0,2,2,2.0,0,0,0,0,0,0,173.0,0,0,2,0,4.0,2.0,0.0,0,121,0,1,1,3,5,3,3
34930,0,46,2017,4,1,3,2,0.0,0,0,0,0,1,0,108.0,0,0,4,0,2.0,0.5,0.0,0,121,0,1,0,1,1,3,0
34931,0,4,2017,1,0,2,2,0.0,0,0,0,0,0,0,80.0,0,1,2,0,2.0,1.0,0.5,1,53,0,1,0,1,4,3,3
34932,1,158,2016,5,0,2,1,0.0,0,0,0,0,0,31,130.0,0,0,2,0,1.0,0.5,0.0,0,121,1,1,0,1,6,3,3
34933,0,3,2017,3,1,1,1,0.0,0,0,0,0,0,0,128.0,0,1,2,0,1.0,0.5,1.0,1,66,0,1,0,1,5,3,3
34934,0,18,2016,10,0,1,1,0.0,0,0,0,0,0,0,36.0,1,0,1,0,1.0,1.0,0.0,0,121,0,1,1,1,6,3,0
34935,0,176,2017,8,0,5,2,0.0,0,0,0,0,2,0,211.0,1,4,5,0,2.0,0.4,2.0,1,121,0,1,1,1,1,3,0
34936,1,94,2017,7,3,7,2,0.0,0,0,0,0,0,0,146.4,0,0,10,1,2.0,0.2,0.0,0,121,0,1,0,2,5,3,3
34937,1,64,2017,3,0,2,1,0.0,0,0,0,0,0,0,90.0,0,1,2,0,1.0,0.5,1.0,1,121,0,1,0,1,5,3,3
34938,0,4,2015,9,1,1,1,0.0,0,0,0,0,0,0,170.0,0,0,2,0,1.0,0.5,0.0,0,38,0,0,0,1,6,1,3
34939,0,38,2016,3,2,5,2,0.0,0,0,0,0,0,0,49.5,0,0,7,0,2.0,0.2857142857142857,0.0,0,53,0,1,1,2,4,3,3
34940,0,131,2016,11,0,2,1,0.0,0,0,0,0,1,0,79.2,0,0,2,0,1.0,0.5,0.0,0,109,0,1,0,1,1,3,0
34941,0,205,2015,9,2,3,2,0.0,0,0,0,0,0,0,58.95,0,1,5,0,2.0,0.4,0.5,1,66,0,1,1,1,4,2,3
34942,0,8,2016,10,0,2,1,0.0,0,1,0,6,0,0,45.0,0,0,2,0,1.0,0.5,0.0,0,121,0,1,1,1,2,3,1
34943,0,26,2016,5,0,2,2,0.0,0,0,0,0,1,0,120.12,0,1,2,0,2.0,1.0,0.5,1,53,0,0,0,1,5,3,3
34944,0,0,2016,9,0,1,1,0.0,0,0,0,0,0,0,149.0,0,0,1,0,1.0,1.0,0.0,0,50,0,1,0,0,5,3,3
34945,0,49,2016,2,2,2,2,0.0,0,0,0,0,0,0,84.45,0,2,4,0,2.0,0.5,1.0,1,109,0,1,0,1,5,3,3
34946,1,113,2016,10,2,2,2,2.0,0,0,0,0,0,0,190.8,0,1,4,0,4.0,1.0,0.25,1,46,0,1,0,1,5,3,3
34947,0,115,2016,2,2,2,2,0.0,0,0,0,0,2,0,86.0,0,0,4,0,2.0,0.5,0.0,0,21,0,1,0,1,4,1,3
34948,0,90,2016,6,0,5,1,0.0,0,0,0,0,0,0,107.0,0,0,5,0,1.0,0.2,0.0,0,71,0,1,1,1,5,3,3
34949,0,11,2017,2,0,1,2,1.0,0,0,0,0,1,0,75.0,0,2,1,0,3.0,3.0,0.6666666666666666,1,121,0,1,1,1,5,3,3
34950,1,101,2017,6,0,2,2,2.0,0,0,0,0,0,0,158.0,0,1,2,0,4.0,2.0,0.25,1,121,0,1,1,1,5,3,3
34951,1,275,2016,4,2,0,2,0.0,0,0,0,0,0,0,110.0,0,0,2,0,2.0,1.0,0.0,0,121,1,1,0,2,4,3,3
34952,1,349,2016,10,1,5,1,0.0,0,0,0,0,0,162,80.0,0,0,6,0,1.0,0.16666666666666666,0.0,0,121,0,1,0,1,4,1,3
34953,1,116,2016,8,2,1,3,0.0,0,0,0,0,0,0,96.56,0,0,3,0,3.0,1.0,0.0,0,121,0,1,0,1,4,3,3
34954,0,236,2016,5,0,3,2,0.0,0,0,0,0,0,0,48.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,53,0,1,1,1,6,1,3
34955,0,159,2016,9,1,2,2,0.0,0,0,0,0,0,0,144.0,0,0,3,0,2.0,0.6666666666666666,0.0,0,21,0,1,0,1,4,1,3
34956,1,95,2016,5,2,0,2,0.0,0,0,0,0,0,0,65.0,0,0,2,0,2.0,1.0,0.0,0,121,0,1,0,1,6,1,3
34957,1,98,2017,6,0,3,2,0.0,0,0,0,0,0,0,190.0,0,1,3,0,2.0,0.6666666666666666,0.5,1,121,0,1,0,1,5,3,3
34958,0,40,2017,4,2,2,2,0.0,0,0,0,0,0,0,60.0,0,0,4,0,2.0,0.5,0.0,0,53,0,1,1,1,4,3,3
34959,0,8,2015,10,1,1,2,0.0,0,0,0,0,0,0,62.0,0,0,2,0,2.0,1.0,0.0,0,46,0,1,0,1,6,1,3
34960,1,21,2017,3,0,2,2,2.0,0,0,0,0,0,0,105.0,0,1,2,0,4.0,2.0,0.25,1,49,0,1,1,1,5,3,3
34961,1,162,2017,5,2,1,1,0.0,0,0,0,0,0,0,80.0,0,0,3,0,1.0,0.3333333333333333,0.0,0,121,1,1,0,1,6,3,3
34962,1,31,2016,4,0,1,2,0.0,0,0,0,0,0,0,94.5,0,0,1,0,2.0,2.0,0.0,0,117,0,1,0,0,5,3,3
